"Timestamp","StartedLevel","EndLevel","TimeRemainingOnEnd","JumpPressed","AKeyPressed","DKeyPressed","MKeyPressed","PercentageLevelCompleted","BoosterCollected","SpikeTouched","PoisonCollected","MainButtonPress","PauseButtonPress","ResumeButtonPress","QuitButtonPress","RestartButtonPress","InversionCollected"
"2022/10/19 2:15:21 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:22 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:23 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:24 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:24 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:24 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:25 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:25 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:26 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:26 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:27 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:27 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:28 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 2:15:28 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 2:15:28 AM MDT","","","Level1_42.52627","","","","","","","","","","","","","",""
"2022/10/19 2:15:28 AM MDT","","","","","","","","Level1_0.9884909","","","","","","","","",""
"2022/10/19 2:15:28 AM MDT","","Level1","","","","","","","","","","","","","","",""
"2022/10/19 2:15:44 AM MDT","Level2","","","","","","","","","","","","","","","",""
"2022/10/19 2:15:49 AM MDT","","","","","","","Level2","","","","","","","","","",""
"2022/10/19 2:15:49 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:15:50 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:15:51 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:15:51 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:52 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:15:52 AM MDT","","","","","","","","","","Level2","","","","","","",""
"2022/10/19 2:15:52 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:15:53 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:53 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:54 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:54 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:54 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:54 AM MDT","","","","","","","","","","","","","","","","","Level2"
"2022/10/19 2:15:56 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:56 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:56 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:57 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:57 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:57 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:58 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:15:58 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:59 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:15:59 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:00 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:01 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:02 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:02 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:04 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:04 AM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/19 2:16:05 AM MDT","","","","","","","","","Level2","","","","","","","",""
"2022/10/19 2:16:05 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:05 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:06 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:06 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:07 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:07 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:07 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:08 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:09 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:09 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:10 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:10 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:11 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:11 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:12 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:12 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:13 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:14 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:16 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:16 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:16 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:17 AM MDT","","","","","","Level2","","","","","","","","","","",""
"2022/10/19 2:16:17 AM MDT","","","","","Level2","","","","","","","","","","","",""
"2022/10/19 2:16:18 AM MDT","","","","Level2","","","","","","","","","","","","",""
"2022/10/19 2:16:18 AM MDT","","Level2","","","","","","","","","","","","","","",""
"2022/10/19 2:16:18 AM MDT","","","Level2_115.5751","","","","","","","","","","","","","",""
"2022/10/19 2:16:18 AM MDT","","","","","","","","Level2_1","","","","","","","","",""
"2022/10/19 2:16:22 AM MDT","Level3","","","","","","","","","","","","","","","",""
"2022/10/19 2:16:27 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:28 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:28 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:29 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:29 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:29 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:30 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:30 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:31 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:31 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:31 AM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/19 2:16:32 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:33 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:33 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:33 AM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/19 2:16:34 AM MDT","","","","","","","","","","Level3","","","","","","",""
"2022/10/19 2:16:34 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:35 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:35 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:36 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:36 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:37 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:37 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:38 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:39 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:40 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:41 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:41 AM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/19 2:16:41 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:41 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:42 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:42 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:42 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:42 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:43 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:44 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:44 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:44 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:46 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:46 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:46 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:46 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:47 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:48 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:49 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:16:49 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:50 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:50 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:50 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:50 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:16:51 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:51 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:16:51 AM MDT","","","","","","","","Level3_0.8064157","","","","","","","","",""
"2022/10/19 2:16:51 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:03 AM MDT","Level3","","","","","","","","","","","","","","","",""
"2022/10/19 2:17:07 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:07 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:08 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:08 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:08 AM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/19 2:17:09 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:09 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:10 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:10 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:11 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:12 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:12 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:13 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:13 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:13 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:14 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:14 AM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/19 2:17:15 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:15 AM MDT","","","","","","","","","","Level3","","","","","","",""
"2022/10/19 2:17:15 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:16 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:18 AM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/19 2:17:18 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:19 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:20 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:20 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:20 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:21 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:21 AM MDT","","","","","","","","","Level3","","","","","","","",""
"2022/10/19 2:17:22 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:23 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:23 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:23 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:24 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:24 AM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/19 2:17:25 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:25 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:26 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:26 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:26 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:27 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:28 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:28 AM MDT","","","","","","","","","","","","","","","","","Level3"
"2022/10/19 2:17:28 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:29 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:29 AM MDT","","","","","","Level3","","","","","","","","","","",""
"2022/10/19 2:17:29 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:30 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:30 AM MDT","","","","Level3","","","","","","","","","","","","",""
"2022/10/19 2:17:30 AM MDT","","","","","Level3","","","","","","","","","","","",""
"2022/10/19 2:17:31 AM MDT","","","Level3_1.486272","","","","","","","","","","","","","",""
"2022/10/19 2:17:31 AM MDT","","","","","","","","Level3_0.9767512","","","","","","","","",""
"2022/10/19 2:17:31 AM MDT","","Level3","","","","","","","","","","","","","","",""
"2022/10/19 2:17:44 AM MDT","Level4","","","","","","","","","","","","","","","",""
"2022/10/19 2:17:49 AM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 2:17:49 AM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 2:17:50 AM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 2:17:51 AM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 2:17:52 AM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 2:17:52 AM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 2:17:53 AM MDT","","","","","Level4","","","","","","","","","","","",""
